Fst34,Fst32,Fst42
-0.02564102564102555,0.20158102766798425,0.20158102766798425
nan,nan,nan
nan,nan,nan
-0.0030864197530864335,0.6086956521739131,0.575609756097561
-0.025641025641025772,0.027027027027027084,0.027027027027027084
nan,nan,nan
-0.02336448598130847,0.27439024390243916,0.31034482758620696
nan,0.0,0.0
nan,nan,nan
0.0,0.027027027027027084,0.017857142857142905
0.05555555555555547,0.04109589041095896,0.0
nan,0.027027027027027084,0.027027027027027084
-0.02564102564102555,0.0,0.0
-0.020179372197309364,0.6285714285714286,0.6814159292035398
nan,nan,nan
nan,0.27439024390243916,0.27439024390243916
nan,1.0,1.0
nan,0.05555555555555547,0.05555555555555547
-0.01865136298421799,0.04395604395604391,0.017857142857142905
nan,nan,nan
0.05555555555555547,0.27884615384615397,0.3571428571428572
nan,nan,nan
-0.02564102564102555,0.0,0.0
-0.016356995394632312,0.17699115044247793,0.2137592137592138
nan,nan,nan
nan,nan,nan
0.0,0.017857142857142905,0.027027027027027084
nan,0.5276381909547738,0.5276381909547738
-0.01663585951940849,0.017857142857142905,0.0
nan,nan,nan
nan,0.0,0.0
nan,nan,nan
nan,1.0,1.0
nan,nan,nan
nan,0.8414096916299559,0.8414096916299559
-0.007931262392597338,0.6193181818181819,0.590909090909091
0.0,0.0,0.0
-0.011904761904761862,0.13432835820895528,0.06874999999999987
-0.020618556701031077,0.5460385438972162,0.6101694915254237
nan,nan,nan
-0.0002891008962129238,0.10465116279069775,0.13824884792626713
0.08571428571428574,0.16326530612244883,0.1875
nan,nan,nan
nan,nan,nan
nan,1.0,1.0
0.05283505154639179,0.05555555555555547,0.22580645161290325
-0.022508038585209,0.5971014492753624,0.5877437325905293
nan,0.0,0.0
nan,0.0,0.0
nan,0.0,0.0
0.0,nan,0.0
0.0,0.9090909090909091,1.0
-0.025641025641025772,0.027027027027027084,0.027027027027027084
-0.02564102564102555,0.49606299212598426,0.49606299212598426
0.09747292418772557,0.30613556055252156,0.2607953159307149
0.027027027027027084,nan,0.027027027027027084
-0.01992966002344665,0.05555555555555547,0.027027027027027084
-0.0055096418732780705,0.06542056074766356,0.05555555555555547
-0.02320938357873703,0.09195402298850575,0.09465020576131677
-0.02265768524188605,0.37681159420289867,0.4036939313984169
nan,0.31034482758620696,0.31034482758620696
-0.016299137104506256,0.04109589041095896,0.013333333333333308
nan,nan,nan
0.002138275124732636,0.0,0.04109589041095896
0.06542056074766356,0.04109589041095896,0.05555555555555558
-0.02046239702365149,0.4919168591224018,0.5950617283950617
nan,0.1875,0.1875
nan,0.5833333333333334,0.5833333333333334
nan,nan,nan
-0.02564102564102555,0.7317708333333333,0.7317708333333333
0.0,nan,0.0
nan,nan,nan
0.03836048344718879,0.3902439024390243,0.23076923076923073
-0.01323828920570258,0.017857142857142905,0.030120481927710774
nan,0.027027027027027084,0.027027027027027084
-0.01992966002344665,0.05555555555555547,0.027027027027027084
-0.02564102564102555,0.52,0.52
0.0,0.481651376146789,0.5276381909547738
nan,0.3571428571428572,0.3571428571428572
nan,nan,nan
-0.006303992528601476,0.29187396351575445,0.3420074349442379
0.0,0.027027027027027084,0.017857142857142905
nan,nan,nan
nan,0.027027027027027084,0.027027027027027084
0.002138275124732636,0.04109589041095896,0.05555555555555547
0.027930503628766146,0.3179190751445088,0.1271186440677965
0.0101577696131403,0.5563139931740615,0.6017441860465116
-0.01992966002344665,0.12315270935960587,0.12272727272727257
-0.01992966002344665,0.04395604395604391,0.05555555555555547
-0.02131438721136769,0.08571428571428574,0.05555555555555547
0.002138275124732636,0.8454746136865342,0.9090909090909091
0.017857142857142905,nan,0.017857142857142905
nan,nan,nan
-0.02564102564102555,0.04109589041095896,0.04109589041095896
-0.014656144306651742,0.694267515923567,0.7093425605536332
nan,0.06542056074766356,0.06542056074766356
-0.02564102564102555,0.0,0.0
-0.025641025641025772,0.7764227642276423,0.7764227642276423
nan,0.0,0.0
0.0,0.017857142857142905,0.010638297872340385
-0.01663585951940849,0.3834951456310679,0.4148936170212766
-0.006339144215530945,0.5517928286852589,0.5035971223021583
-0.006036217303822866,0.027027027027027084,0.08571428571428574
0.003075345976422561,0.4097807757166948,0.5805309734513274
nan,0.15151515151515138,0.15151515151515138
-0.02564102564102555,0.09615384615384603,0.09615384615384603
-0.005723630417007408,0.27667984189723316,0.33668341708542704
-0.022468251383914062,0.3595706618962432,0.3500866551126516
-0.013299556681444002,0.3013698630136987,0.3841059602649006
0.0682730923694781,0.3076923076923077,0.38291139240506333
nan,0.3571428571428572,0.3571428571428572
nan,1.0,1.0
nan,1.0,1.0
-0.01663585951940849,0.5611222444889779,0.5435203094777564
nan,0.027027027027027084,0.027027027027027084
0.0,nan,0.0
-0.02564102564102555,0.7457264957264957,0.7457264957264957
0.027027027027027084,0.8414096916299559,1.0
0.0,0.05555555555555547,0.032608695652173836
-0.0016420361247946325,0.33513513513513526,0.4321608040201005
