Pop1,Pop2,Ghost
0.02091578947368422,0.018378947368421047,0.023615789473684198
0.015684210526315787,0.018963157894736838,0.015621052631578942
0.019073684210526326,0.02114736842105263,0.02118421052631581
0.025568421052631594,0.027457894736842126,0.02694736842105265
0.021778947368421057,0.019489473684210525,0.02413684210526317
0.011721052631578941,0.012026315789473678,0.015057894736842102
0.025131578947368415,0.032884210526315814,0.03317894736842107
0.01729999999999999,0.022094736842105278,0.018242105263157896
0.016363157894736833,0.01773684210526315,0.018563157894736844
0.02523684210526317,0.023594736842105283,0.021310526315789485
0.016342105263157884,0.009884210526315784,0.010989473684210525
0.019878947368421055,0.02358421052631579,0.01973157894736843
0.005889473684210524,0.019568421052631586,0.020394736842105257
0.0190842105263158,0.020936842105263163,0.019589473684210542
0.015273684210526316,0.024073684210526324,0.02493684210526317
0.03343684210526313,0.02701578947368423,0.03375263157894739
0.040663157894736894,0.03931578947368424,0.03720000000000004
0.014110526315789467,0.011694736842105256,0.009989473684210522
0.005394736842105262,0.008336842105263156,0.00682631578947368
0.009899999999999989,0.008084210526315787,0.016342105263157877
0.040242105263157905,0.04755789473684219,0.04891578947368431
0.031305263157894773,0.03924736842105264,0.04163157894736847
0.01958947368421053,0.01603684210526315,0.020989473684210523
0.020915789473684204,0.019836842105263156,0.02184210526315791
0.018715789473684203,0.009621052631578945,0.012147368421052617
0.044000000000000004,0.04448421052631579,0.0463105263157895
0.017510526315789463,0.02321578947368421,0.022110526315789452
0.06096315789473692,0.018042105263157894,0.03166842105263166
0.011310526315789462,0.012563157894736839,0.007205263157894732
0.01912105263157894,0.02207894736842105,0.022815789473684216
0.02822631578947369,0.029794736842105287,0.027952631578947392
0.033868421052631555,0.07090526315789464,0.035289473684210516
0.024331578947368423,0.03594210526315793,0.029363157894736848
0.009773684210526313,0.013752631578947369,0.01227368421052631
0.06984210526315769,0.07516842105263147,0.07085263157894718
0.019531578947368428,0.01545263157894737,0.01914736842105263
0.022273684210526314,0.014705263157894725,0.02262105263157895
0.028905263157894722,0.013184210526315783,0.015599999999999987
0.01823157894736842,0.024363157894736857,0.029494736842105258
0.020231578947368434,0.022784210526315785,0.020042105263157903
0.012121052631578947,0.014947368421052624,0.012968421052631572
0.013594736842105255,0.017384210526315794,0.019673684210526322
0.021421052631578955,0.02859473684210529,0.021678947368421055
0.019389473684210526,0.019300000000000008,0.017168421052631576
0.03758947368421052,0.049747368421052596,0.05043157894736847
0.023394736842105253,0.040900000000000054,0.03672631578947372
0.011415789473684206,0.010384210526315787,0.016084210526315784
0.009236842105263154,0.014642105263157883,0.015742105263157884
0.00844210526315789,0.010252631578947369,0.01023684210526315
0.00929473684210526,0.011910526315789465,0.009394736842105261
0.02825789473684213,0.019752631578947372,0.0247578947368421
0.031010526315789506,0.036989473684210544,0.0383684210526316
0.030673684210526322,0.031326315789473716,0.0325684210526316
0.052563157894736756,0.05333684210526306,0.05923157894736851
0.007105263157894736,0.009510526315789468,0.00843157894736842
0.07296842105263143,0.08556842105263164,0.08846842105263171
0.016526315789473674,0.010163157894736832,0.01058947368421052
0.007673684210526312,0.0213157894736842,0.012721052631578942
0.02438947368421053,0.016668421052631575,0.019447368421052633
0.038936842105263124,0.03197894736842106,0.03926842105263162
0.01665263157894736,0.021284210526315774,0.026994736842105262
0.05036315789473682,0.05025789473684217,0.05086315789473686
0.013463157894736837,0.012721052631578947,0.013215789473684209
0.016563157894736842,0.017821052631578942,0.01257368421052631
0.03122105263157896,0.03417368421052635,0.032373684210526346
0.040500000000000036,0.021647368421052623,0.020978947368421038
0.01619999999999998,0.02985263157894732,0.011752631578947364
0.02406315789473683,0.019647368421052643,0.024921052631578948
0.014873684210526315,0.01733684210526315,0.026847368421052627
0.022815789473684223,0.025652631578947385,0.026100000000000012
0.05822631578947363,0.05374210526315796,0.05524736842105258
0.05899473684210514,0.027384210526315865,0.026557894736842183
0.017873684210526312,0.026142105263157918,0.019200000000000002
0.018068421052631574,0.0193578947368421,0.019094736842105258
0.04211578947368425,0.04265263157894739,0.03696315789473681
0.038936842105263186,0.02956315789473686,0.03498421052631579
0.03190526315789472,0.03412105263157899,0.028136842105263182
0.021615789473684196,0.022605263157894722,0.020978947368421062
0.02308421052631579,0.032352631578947404,0.023589473684210552
0.015594736842105255,0.021215789473684202,0.02229999999999999
0.019347368421052634,0.017599999999999994,0.01758947368421052
0.017784210526315784,0.02054210526315789,0.018568421052631585
0.018584210526315793,0.022289473684210536,0.018078947368421052
0.024884210526315852,0.044452631578947424,0.017721052631578943
0.05604736842105252,0.06564736842105276,0.04896842105263165
0.025573684210526307,0.04206842105263154,0.030294736842105253
0.041047368421052645,0.03127368421052631,0.037484210526315814
0.015473684210526315,0.015194736842105261,0.0169157894736842
0.0404473684210526,0.02585263157894736,0.01398947368421052
0.03651052631578951,0.019568421052631575,0.03043684210526315
0.04542105263157901,0.055805263157894684,0.06249473684210534
0.01614210526315789,0.017415789473684214,0.018789473684210533
0.017694736842105253,0.01577368421052631,0.013342105263157883
0.07249473684210525,0.055415789473684134,0.06163157894736829
0.02541052631578946,0.023468421052631586,0.0269315789473684
0.02307368421052635,0.021084210526315806,0.014447368421052629
0.022600000000000006,0.0229157894736842,0.02430000000000001
0.01916842105263157,0.02404736842105265,0.02403157894736843
0.037357894736842076,0.03339473684210529,0.019157894736842093
0.03086315789473687,0.03592631578947372,0.03663157894736847
0.0462421052631579,0.033463157894736896,0.043310526315789494
0.028173684210526344,0.014647368421052617,0.028315789473684228
0.02953157894736846,0.030968421052631603,0.02791578947368423
0.01350526315789473,0.013026315789473678,0.017568421052631573
0.016642105263157885,0.021294736842105266,0.01962105263157895
0.05116842105263165,0.045047368421052676,0.04345263157894742
0.01679473684210525,0.016189473684210514,0.018084210526315776
0.02399473684210526,0.030047368421052625,0.02118947368421052
0.03380000000000002,0.022899999999999986,0.031563157894736876
0.019457894736842098,0.04092105263157894,0.01884210526315789
0.022121052631578937,0.020836842105263164,0.02148947368421052
0.02569473684210527,0.02471052631578949,0.023747368421052645
0.02144736842105264,0.014536842105263159,0.02303157894736843
0.0159157894736842,0.027205263157894743,0.015021052631578928
0.03197894736842105,0.031810526315789484,0.024736842105263158
0.0293263157894737,0.0323947368421053,0.02582105263157896
0.03138947368421055,0.025447368421052656,0.027815789473684207
0.03727894736842104,0.022484210526315773,0.029794736842105242
0.028426315789473713,0.02659999999999998,0.026194736842105243
0.04109473684210535,0.03823157894736846,0.041389473684210504
0.03550526315789476,0.019484210526315788,0.016631578947368417
0.034115789473684266,0.03265789473684212,0.03288421052631582
0.03654210526315794,0.031478947368421065,0.0332789473684211
0.03515263157894735,0.02816842105263161,0.043936842105263205
0.03490000000000003,0.038384210526315826,0.03519999999999998
0.05414210526315784,0.05497368421052628,0.059500000000000094
0.030673684210526322,0.031326315789473716,0.0325684210526316
0.016726315789473676,0.013584210526315782,0.013605263157894731
0.08113157894736842,0.09716315789473702,0.08966315789473704
0.03752105263157894,0.02323157894736843,0.03201052631578949
0.044694736842105336,0.039494736842105305,0.03962631578947375
0.018368421052631572,0.014499999999999999,0.017726315789473673
0.02076315789473686,0.021010526315789466,0.022384210526315805
0.04095789473684218,0.041273684210526386,0.05263684210526322
0.03154210526315793,0.03580526315789479,0.02065263157894737
0.020826315789473696,0.027678947368421088,0.026978947368421064
0.030868421052631566,0.02743684210526319,0.02385263157894738
0.02020000000000001,0.023184210526315772,0.014652631578947348
0.042878947368421065,0.049194736842105326,0.044784210526315794
0.08562631578947379,0.06466842105263153,0.08516315789473693
0.01983684210526316,0.015668421052631575,0.012915789473684203
0.036989473684210544,0.029563157894736857,0.03281578947368425
0.024442105263157876,0.013457894736842089,0.03336315789473687
0.019357894736842098,0.017684210526315795,0.018636842105263153
0.028947368421052656,0.030526315789473676,0.030963157894736876
0.038326315789473736,0.018615789473684204,0.01921578947368421
0.0076842105263157864,0.022973684210526334,0.014757894736842095
0.025226315789473697,0.028300000000000013,0.027963157894736853
0.018663157894736826,0.03367368421052633,0.022115789473684196
0.02772105263157896,0.02912105263157895,0.030342105263157906
0.02770526315789474,0.031178947368421077,0.02278947368421054
0.02745263157894739,0.012342105263157887,0.028710526315789443
0.022200000000000008,0.01985263157894736,0.022673684210526318
0.031042105263157916,0.027631578947368438,0.03117368421052634
0.042752631578947445,0.04637894736842104,0.035110526315789495
0.01952105263157895,0.021836842105263172,0.025010526315789493
0.03247368421052631,0.03179999999999998,0.033473684210526315
0.029047368421052638,0.020994736842105278,0.020500000000000008
0.020542105263157886,0.023936842105263156,0.02173684210526316
0.02265789473684213,0.041526315789473654,0.03029473684210526
0.013815789473684207,0.01644210526315788,0.011047368421052627
0.028315789473684225,0.032189473684210594,0.03974736842105263
0.015294736842105255,0.05016842105263163,0.032073684210526296
0.016884210526315786,0.014836842105263152,0.015594736842105265
0.021621052631578954,0.02061052631578947,0.021821052631578953
0.023663157894736876,0.06426315789473669,0.026857894736842167
0.029778947368421183,0.049894736842105235,0.009178947368421049
0.0190842105263158,0.020936842105263163,0.019589473684210542
0.03967894736842109,0.023321052631578958,0.02160000000000001
0.04565263157894742,0.04210000000000005,0.046126315789473744
0.043857894736842075,0.03410526315789472,0.03239473684210523
0.026984210526315784,0.024773684210526344,0.02697368421052633
0.016094736842105255,0.014768421052631566,0.017784210526315777
0.026805263157894724,0.027284210526315775,0.027673684210526336
0.034599999999999964,0.010763157894736837,0.010252631578947364
0.023478947368421047,0.020636842105263155,0.023915789473684224
0.04282631578947375,0.024310526315789466,0.018463157894736845
