Fst34,Fst32,Fst42
0.08802133587744865,0.9645113937691637,0.9506766270904993
0.021093138389953303,0.9624449431607484,0.9424881734928121
0.004349629304641889,0.9425979352775556,0.9390586838514009
0.2655056523067524,0.97027045607281,0.9694434388088256
0.07508219694927987,0.9588110818068493,0.945671484089728
0.10541844919213617,0.9621975489243154,0.9483378327065419
0.04074404520507213,0.9870103007487693,0.9794521018329659
0.18558110627719082,0.9682454921740122,0.9648233615610076
0.29511105672153215,0.9817907041125569,0.9692688328778991
0.13207449157164752,0.9664711778090801,0.968492834966988
0.26232450621107006,0.9652095919653327,0.9793051299399053
0.0867416675428454,0.9626810216424182,0.9647568558604527
-0.006608986364129654,0.8883201641813727,0.8885090192523202
0.23834014480108956,0.9610853304050562,0.9363838639447993
0.297331492201264,0.9815610020543255,0.9774003264081239
0.25262538702513915,0.937988579775488,0.9521600947622186
0.23574373206614097,0.9681319923537058,0.9133361848099273
0.24866812279867512,0.967503878279976,0.9769480259324325
0.0025562044730674804,0.9649131994448954,0.9537557110976692
0.41652232848859094,0.988097892775109,0.9903327317305611
0.4139645308413885,0.9513703587074819,0.9305634577373578
0.18443750773597434,0.9345266919249126,0.935473057617044
0.2535246690699272,0.9233752056020696,0.963950309551897
0.29808640858120994,0.9646539602506824,0.9634555673986587
0.11450928857296472,0.9710001473874024,0.9732958227036944
0.231445185643659,0.9804574444184788,0.9631987016309869
0.20502053378601148,0.9646198316838019,0.9789624076142953
0.14121590186192723,0.954459118263192,0.9383544299208871
0.49537187167539953,0.9547575267313656,0.9472593759339206
0.05709724533813387,0.9754584329414921,0.9774029280712921
0.25206708537511247,0.9703057900590245,0.9679438669460172
0.0029468916084366414,0.9659123202217986,0.9673585659446596
0.07451001861381823,0.9859822057223324,0.9789002331035362
0.17832233741753056,0.9845410080023628,0.975949039529373
0.1901103954829605,0.8862134733755948,0.9131788560335968
-0.0017243920917948685,0.9340564362401269,0.9477212645248836
0.16063511311531353,0.9523998656332543,0.9632751965905552
0.0761292569954336,0.9601857151943013,0.967652202064926
0.14218864440156997,0.9703864520398593,0.9555123722968268
0.15892552863128828,0.9698775606940394,0.9743386126546252
0.05841912817834105,0.945743527838892,0.9481866704661281
0.48928194916247003,0.9507469419181621,0.963270224160286
0.3535896238542222,0.9750889119534707,0.9814180904412699
0.10694408519023302,0.8979107798135811,0.9375635015288888
0.15136731287713445,0.9578451669036673,0.9537568834703043
0.11184230277339169,0.9772011946242599,0.9694099807003033
0.08416869327955456,0.9714703923611783,0.9706524342587953
0.16013778907349485,0.9544405077297924,0.9732763513881867
0.4262391942623921,0.9708678059097033,0.9777880416893312
0.1844852201834355,0.9472444174795639,0.884310876512208
0.15094971318884942,0.9510328336274142,0.9544157788901724
0.09931848155573098,0.9454157723631964,0.9575280598434956
0.07206204609859945,0.9702016862291288,0.966859800385531
0.48763985790399733,0.9752261315324458,0.9361661092617434
0.27251362291201586,0.9520373703863491,0.9733411141791682
0.2453322888105487,0.9272162304570659,0.95213400871319
0.23527996631984127,0.9831959495030509,0.9866932942417869
0.20015163002274394,0.9774723889192184,0.9519844524964554
0.1337155603575988,0.9161309522996925,0.9686244432404286
0.22007876643748736,0.971550136533943,0.9512290961202862
0.06905950936113514,0.9731142329292749,0.9714384968160718
0.24030668127053667,0.9731551158588995,0.9754522281796607
0.011901190119012028,0.9396569672629189,0.9386008130021887
0.3242964069477332,0.9864763511298301,0.9820389004134495
0.12066846891128025,0.9481959307112804,0.9751561508166136
0.04932119734397011,0.9788061990326089,0.9767649809686625
0.6400438473500394,0.9873498720220516,0.9875187324548135
0.3833137430609703,0.9605268199786782,0.9729441024947644
0.25042085003481984,0.9743862334864206,0.9514819134070875
0.28517689128068047,0.9807860909770896,0.9679991788259152
0.22198936762216026,0.9633153771151572,0.9642792567104066
0.1366299174158898,0.9496569655670157,0.976152318976749
0.09190501960059705,0.9626024518520211,0.9656503411814376
0.13245230368872396,0.9812378381992266,0.9557817882667489
0.4189974056406396,0.9682481165900618,0.9824306189085709
0.12931189286935652,0.9260795187365212,0.9097420916009196
0.17173081251406697,0.9513488530492107,0.9374152822417072
0.19830578535795362,0.9392178856644329,0.9572898935527421
0.1390145222874698,0.9670084149422647,0.9635518712305571
0.26923466173047483,0.9608286764732206,0.9665977717207188
0.16849785891368074,0.96895707676153,0.9760893886801113
0.2766636848482106,0.9793963069888468,0.9531581723032819
