Fst34,Fst32,Fst42
0.08458817210275849,0.27366424337056894,0.2984969779589236
0.07438214828441203,0.06562242822508335,0.0006075772086469033
0.28756926977895025,0.2951655957922915,0.1978648200245261
0.07093797514811462,0.08979975809702923,0.2877831768141451
-0.008877279928141801,0.2960195875767244,0.2619692222977731
0.24313936804928893,0.17924564135678178,0.3337492261310342
0.03578989718592174,0.1485240470934145,0.0839020457441273
0.05982670716079308,0.15387601987659583,0.22684044583202645
0.29948890643858705,0.3758428932975998,0.01516341237850971
0.2885580965504717,0.18606137718171478,0.2725270501980718
0.04699233957051363,0.19330607165081326,0.10315227125449589
0.037156745802711444,0.05799596635348503,0.06528947481744407
0.13079503696838057,0.46007322355339164,0.15927609877863946
0.16872305179029756,0.19177326574032705,0.2511064901607871
0.1084104827691631,0.07717361802225675,0.08070067818559801
0.05034428286733883,0.01706435774498305,0.01886468069144487
0.027513303757989993,0.0405694440260449,0.09427752175625403
0.17830710336027233,0.07453358287954881,0.07591072766820806
0.15094733248620273,0.03978905290845847,0.17755362519494233
0.03234098877117342,0.17787959769173511,0.24587196337792339
0.11745737205960571,0.11944005418830428,0.11949685534591226
0.12479823729855777,0.12745989927060186,0.016379911600475805
0.06616300696376864,0.11057677176506131,0.027540979790867892
0.10518441489592167,0.09254062127362361,0.01807298898582188
0.2248778880160549,0.04556516422708323,0.09645156560136503
0.18067355563527554,0.25892295244088837,0.10650109025650112
0.07902012829020155,0.10867880729215684,0.02435356047897219
0.20280978284147877,0.0760359458405735,0.15663063728945326
0.10425066552207485,0.4817844738432474,0.5154228092421036
0.20454711069008247,0.25775125549353817,0.33934426229508186
0.267221801665404,0.17059216543528566,0.04041080812044695
0.12182228446350074,0.30384149165226015,0.06055245801734643
0.1506095163193083,0.17223565714087585,0.10229784953440113
0.12471930252814589,0.24549849632646803,0.3532168618385312
-0.006376424401753011,0.10643665561848148,0.05262820251632572
0.0027978918210469494,0.06398290790509398,0.06662099674601818
0.11797354254475667,0.17355200547371485,0.2573033180755031
0.15750099701582854,0.07389283092733079,0.14874956992221533
0.15946873336094236,0.16155514710564245,0.06526704082882451
0.09317541164926724,0.13834762356881292,0.36200444275450716
0.28205833009487824,0.03479716929244603,0.17455402394220987
0.06379190579920335,0.06317989846849459,0.2616937157445569
0.11842283053128178,0.0235948553178309,0.07283687769701952
0.03609482275700282,0.01953223386969183,0.09012600174655783
0.09738112979359337,0.11144774708951743,0.07462415130940847
0.20228177612007747,0.0893298458835643,0.09482079439535607
0.17122697963785904,0.13497546600589405,0.41261387295991026
0.0480201577471433,-0.0009039943493558411,0.06101549400327699
0.055041402825134256,0.13557962294424375,0.16589368533713866
0.1631112739053946,0.27057532022453756,0.21851360212388327
0.22072825059960777,0.0664092075329844,0.11223559328564237
0.05530445814805862,-0.004851832268329748,0.05057455011499956
0.011433391516405877,0.1634617883221161,0.07367711321582737
0.08748875677335866,0.2339004028466629,0.18449719803552156
0.04657154035240518,0.053230185972642174,0.10444022380781315
0.1284831944843441,0.12666911460427954,0.024036028937479026
0.07790565294336593,0.1149011713610929,-0.009221805303163633
0.01536819953465629,0.10386436622023576,0.12402025671564476
0.4811244856834186,0.14877177167509115,0.15564400730275163
0.02540112538809658,0.004276278203622086,0.01092316141475791
0.014924240112587639,0.013967758922402207,0.06427168860608312
0.11043371197076823,0.14551544473390365,0.05004644168251626
0.19974522984859477,0.3696669700719647,0.21227703967820177
0.020632156614427077,0.02770804717472719,0.07482327446851322
0.08105127733872464,0.16011910949146135,0.1568088804171105
0.1671197305960168,0.018009279350507446,0.17177698487008364
0.004245007244473187,0.03602381568728896,0.017807700154469752
0.07554629336950702,0.3383608379988948,0.11230843426788095
0.06479419740294146,0.04161719051774737,0.12108973920186206
0.13805505602434698,0.15185643184907383,0.06667463451999955
0.07893777434267102,0.1088219277545831,0.00278546460821405
0.26114433900246337,0.16287042024393383,0.07969343884354141
0.19361849693115196,0.08881028762578469,0.1899953177983602
0.14359713037047983,0.34648215619924516,0.3793725876757832
0.160014205642111,0.17212418137279417,0.15957596604509983
0.08364556313446714,0.10306800861523491,0.24499107445772994
