Fst34,Fst32,Fst42
0.9591774030204208,0.9910138224883253,0.9688492498083452
0.9614377999344578,0.9569088789158747,0.9524348720634899
0.9715701025913807,0.9746328855353253,0.9685318978470355
0.9596320749172267,0.9850016049552552,0.9691884034961418
0.9657397275780101,0.9688236707842853,0.9677887658998899
0.9711165000025829,0.971881390593047,0.984169939495113
0.9731415537867151,0.9784977438288003,0.9733754522854624
0.9659738146312598,0.9740882177766879,0.9768943559000113
0.9727970853069817,0.956452177734442,0.959755513191325
0.9412715322668015,0.9766203223352009,0.9666313428789708
0.9691608146236187,0.9744982207278089,0.9827406137383574
0.9660688500378632,0.9832340365879302,0.9783376452712415
0.9652363538192006,0.9694556615582633,0.9734259741075896
0.9296760053810011,0.9571157448443208,0.9649645709144078
0.964500247993093,0.9754773072789393,0.9748088413629585
0.9472989703419725,0.9629632450012495,0.9812623036990975
0.9725210126652313,0.9855445284585443,0.984355107084077
0.9685661756277825,0.9839554123486893,0.9746318103546326
0.9548233813350515,0.9816554576577516,0.9681750618739783
0.9695605939766815,0.9813059040602098,0.9835287248378921
0.9289044759201243,0.9580924024917494,0.9438368058657272
0.9636509186074927,0.9761860122649195,0.9864440672201
0.9553530559213538,0.97612750861613,0.9794532712195522
0.9765824973052439,0.9738644933945299,0.9699775042113719
0.9609747636805134,0.9610700101290565,0.9715889873503348
0.9737540394537857,0.9868811434735518,0.9775609733815026
0.9692636044074255,0.9681897882900502,0.9714384566500041
0.9774702856129147,0.9659311591041903,0.961813274913433
0.974763774064608,0.9800250629573947,0.9823910800254977
0.9434935547065254,0.9684732209789821,0.9621207965329969
0.9696656812963513,0.9695568655104019,0.9823022127349049
0.979340243830478,0.9693651722097371,0.9700199342244075
0.9620725052924616,0.9724433341302321,0.964619396611394
0.9633147474406922,0.9723045852968866,0.9680179255491266
0.943847148607885,0.9788641868441835,0.9672127078166146
0.9472637729883608,0.9719716596834573,0.9774697045666174
0.9815195650336648,0.972118971655863,0.9734829622556594
0.9826780200584697,0.9857675037304303,0.9795589286392531
0.9703998603715207,0.9791452362132254,0.9849427486042562
0.969546308705669,0.9738960612918076,0.9657043353434559
0.972003322057552,0.9797431136939312,0.9830332516745756
0.975370609238592,0.9801918465227818,0.9841685982498611
0.9744065210684072,0.961090691846954,0.9691068820046564
0.979283718139617,0.9811607715787869,0.9827929364933726
0.9671169326039019,0.9862622439503058,0.9763976568276176
0.9725996875112212,0.9832224897088934,0.9774949408297039
0.9868406197643594,0.9905394183339611,0.9896221539131145
0.9648443179206746,0.9751079067794871,0.9815060022646863
0.9490834393515785,0.9633222079480542,0.9659703166282952
0.959421570306795,0.9780555284095312,0.9672802068144517
0.9649635304708887,0.9721265932605425,0.9754202875528506
0.9514981926213288,0.9717173707898539,0.9831817667153632
0.967848816863223,0.9743373202139429,0.9836563041031167
0.9664890402680877,0.9580161119815368,0.9440888379746182
0.973067859834572,0.9774330820533689,0.9785234252348032
0.9715553681450833,0.9794887084811548,0.9679936082819185
0.9819225812914654,0.9797744985659359,0.9804980487548781
0.9650927649360231,0.9685187725112048,0.9703079887631156
0.9611330875559503,0.9689100822517215,0.9683997219119771
0.9418803660714364,0.9652920962199313,0.9753634909509175
0.9685152011546555,0.9666274624602155,0.9581545136666509
0.9641394192085436,0.9725269410103121,0.974612158896073
0.9707961794796239,0.9825503118539852,0.9743761303420062
0.9754891220742412,0.9854381102028565,0.9834044297083806
0.9791814349140021,0.9868089205757026,0.9809994031411023
0.9653870219082401,0.9721845318860244,0.9664517467381639
0.9611335235658762,0.9763179760561487,0.9787144090033997
0.9682360042251396,0.968391332978865,0.9811903990964649
0.9731418328705107,0.9817698849639039,0.9854602440626987
0.9709752235176953,0.9815049226441631,0.9835871742783865
0.9650732567714886,0.9799272227648909,0.9726805908146781
0.9786459126725845,0.9880728635678919,0.9795760428319157
0.9706800961808772,0.9850081488472654,0.9794190247872512
0.9550136991705922,0.9617616052069776,0.9631217832874159
0.9607093131206244,0.9886872264030299,0.9663108360126468
0.9667117057783955,0.9713219003079712,0.9817090292563118
0.9590857999250656,0.9798705748945893,0.966563489271896
0.941149906812021,0.9547129055312518,0.9662201048449495
0.9537580988113179,0.9581417265419976,0.9740441181270945
0.9628843477014285,0.9673660976223073,0.970567592422544
0.9827449173115195,0.978229700666838,0.9740328904033293
0.9655878265471391,0.9729032745336778,0.9662603342558115
0.9588207595076957,0.9737036066719064,0.983080427736623
0.9544462630235072,0.9702678803641093,0.9716418512407129
0.9610861132378637,0.9711978910998229,0.969100803641556
0.9539394854280081,0.9664081893651064,0.9860778272281182
0.9662964129418014,0.9801948259234742,0.98042464216621
0.9804103173284797,0.9840498269694307,0.9841076093913397
0.9659665767944714,0.9701429625206365,0.9818632611582109
0.9726761614012792,0.9737703311434441,0.97412666764509
0.9391086575021935,0.975720158912529,0.9440563918251897
0.9608712288739918,0.9793742814170543,0.9664766078063869
0.9748807483906822,0.9870524462244933,0.982037315626567
0.9552337840704385,0.9647183990542937,0.9654403324107912
0.9589902136818198,0.9685113861856538,0.9730851331360689
0.9777322808553948,0.9866212560163056,0.9901417956065622
0.9310250456575495,0.9739628239534254,0.9592997685105397
0.9754470898129441,0.9820063903201898,0.9861539727605645
0.961820674831848,0.9515154378243152,0.9560112195312437
0.956763908550069,0.9707410771949024,0.9685808345119749
0.9194229352688597,0.9485338936156467,0.9620138463577202
0.9661439462013391,0.9636039564521339,0.9668638806933192
0.9607003645415718,0.953724532424963,0.9557576797666038
0.9283830616127048,0.9474570427848367,0.9730969983124726
0.9709558015099319,0.9594302685969445,0.9660087534860876
0.9658873513564834,0.9551709892258847,0.9559630472826878
0.970719172266137,0.9607418633181786,0.9636098028203953
0.948034562741245,0.9684881407018928,0.9594336946524202
0.9650213353769881,0.9774267714133814,0.9728053047154284
0.9653214392448533,0.9689384491600335,0.9725779545860104
0.9435790847550131,0.9711879296048817,0.959424015986694
0.9623388712915419,0.9677480248898832,0.9805792343940276
0.9655768062128266,0.941452564904004,0.9429506056894446
0.9576322843847156,0.9668542901094961,0.9774366323480801
0.9663916952451571,0.9744645398687819,0.9702898828682119
0.9754968348062963,0.9800851845160728,0.9873743248770941
0.982367758186398,0.9864330450237386,0.9873352515446724
0.960575005809872,0.9703810615810834,0.9717641576450645
0.9660319479256294,0.984802496428089,0.9731614460696294
0.9543962319114793,0.9717366994768611,0.9708112848042554
0.9481248940286963,0.961629578065704,0.9653642005229772
0.9580038847579675,0.9553465909347165,0.977412864282469
0.9543539995044693,0.9888424278987844,0.9663980301561582
0.9659579709321054,0.9807403253623836,0.9793298551383933
0.942147164066798,0.9483483246236967,0.9750401286844267
0.9506369502373511,0.9744194197978021,0.9705320288701481
0.9615123695712257,0.9683925372390878,0.9758356307869515
0.9671807821867497,0.9649136517049545,0.978383061091202
0.9688041610435622,0.9738310043443632,0.9851534809068414
0.9308376534115775,0.9532852839762102,0.9634937160317232
0.9519534003635959,0.9788254254133332,0.9751446607048921
0.9716054499457526,0.9756489572016871,0.9811722900492639
0.9802560291508846,0.9842656533244061,0.984924645682538
0.9626811339149419,0.982881908674147,0.9755025661568096
0.9799346509839438,0.9736909906879323,0.9786721507017356
