Divergence34,Divergence32,Divergence42
0.026409999999999982,0.7526975,0.7523625
0.02436999999999999,0.7109449999999998,0.71124
0.03855500000000001,0.7353499999999997,0.7355925
0.021800000000000007,0.7391200000000001,0.7412025
0.024932499999999982,0.7416350000000002,0.7414250000000001
0.03396500000000005,0.7384400000000003,0.739275
0.010129999999999995,0.7584000000000001,0.7585
0.01255,0.74494,0.7453825
0.025065,0.7469449999999999,0.7453575
0.0143375,0.7641499999999997,0.7641999999999999
0.02105250000000001,0.7472650000000001,0.74601
0.013599999999999998,0.7480524999999997,0.7473249999999999
0.08445000000000001,0.7569149999999998,0.7562224999999997
0.05854750000000001,0.764405,0.76561
0.025094999999999992,0.7310499999999998,0.7317499999999997
0.03614500000000003,0.7415800000000001,0.7390200000000001
0.05527749999999994,0.7662975,0.7645850000000004
0.020385000000000004,0.7502900000000002,0.7515324999999999
0.02265500000000003,0.75042,0.7496900000000001
0.012374999999999997,0.7630975,0.7633949999999999
0.06253500000000005,0.7436199999999997,0.7478349999999999
0.04595749999999998,0.7348600000000002,0.7369250000000002
0.05705500000000004,0.7466949999999999,0.7522400000000004
0.03350250000000001,0.742185,0.7414449999999999
0.012275000000000003,0.7275924999999999,0.7268899999999999
0.021205,0.7504550000000002,0.7531600000000002
0.02573250000000001,0.75943,0.7614549999999999
0.03953750000000002,0.7368099999999999,0.7387575
0.06916999999999997,0.766115,0.7638850000000001
0.008189999999999998,0.7360999999999998,0.7357499999999999
0.02983750000000001,0.7480450000000002,0.751065
0.020510000000000004,0.7463999999999998,0.7451500000000001
0.010330000000000004,0.7348499999999999,0.7349999999999999
0.01645,0.7550450000000001,0.7545449999999999
0.07116499999999988,0.7557699999999996,0.7590775
0.03831499999999993,0.7378549999999998,0.7384625
0.016120000000000006,0.7548149999999998,0.7530700000000001
0.026015000000000003,0.7704999999999995,0.7709150000000002
0.02636750000000001,0.7623700000000001,0.7605599999999999
0.018032500000000007,0.7458550000000003,0.7440725000000001
0.024795000000000008,0.7495149999999998,0.7484399999999998
0.031785000000000035,0.735745,0.7298975000000001
0.016972500000000005,0.7759550000000001,0.7747625000000001
0.07517249999999996,0.7812499999999999,0.7881450000000001
0.02360000000000001,0.7316174999999997,0.7300299999999998
0.012182500000000006,0.7535850000000002,0.7519
0.01443000000000001,0.7381249999999999,0.7366925
0.029070000000000026,0.7251000000000002,0.7286850000000001
0.03096750000000001,0.7480949999999998,0.7451374999999996
0.07013750000000003,0.7457900000000003,0.7404049999999998
0.020355000000000012,0.7483275000000003,0.751325
0.0314225,0.7415125,0.745565
0.018442500000000007,0.7527,0.74968
0.07882249999999999,0.7427500000000004,0.7364124999999999
0.03476749999999998,0.7337625000000001,0.7297000000000001
0.0665149999999999,0.7680899999999999,0.7675850000000002
0.010809999999999998,0.7385499999999999,0.7382500000000001
0.03165999999999998,0.7537525000000004,0.75647
0.03424000000000007,0.7387299999999998,0.7362500000000001
0.036074999999999996,0.7353000000000001,0.7330949999999998
0.014140000000000003,0.7398749999999997,0.7407399999999998
0.018625,0.74005,0.7393
0.025295000000000012,0.7508124999999998,0.7504575
0.010965,0.7274875000000002,0.7271600000000003
0.029999999999999968,0.7423425000000001,0.74105
0.011664999999999997,0.7599600000000001,0.7591999999999998
0.012697499999999999,0.74375,0.7434000000000001
0.03128,0.7371675,0.7420674999999999
0.03000500000000002,0.7330999999999998,0.7332000000000001
0.019105,0.7449699999999999,0.7467199999999996
0.027160000000000017,0.7471500000000001,0.74902
0.029409999999999978,0.7208399999999997,0.7235474999999999
0.021770000000000022,0.7570849999999999,0.7568724999999998
0.019010000000000027,0.74085,0.7407400000000004
0.027887500000000023,0.740435,0.7405499999999999
0.0649575,0.75021,0.7452324999999996
0.0380175,0.73885,0.7380724999999997
0.027844999999999995,0.7452200000000004,0.7459000000000005
0.027652499999999997,0.71891,0.7163625000000002
0.025577500000000003,0.7207000000000001,0.718755
0.021830000000000016,0.7229,0.7251000000000002
0.03708750000000002,0.7587000000000003,0.7602000000000001
0.03627750000000001,0.7745350000000003,0.774545
0.0359825,0.7494075,0.7500875000000001
0.03809499999999999,0.7326000000000001,0.7331500000000002
0.0071924999999999975,0.7520000000000001,0.7530500000000001
0.034385000000000054,0.7379,0.7393399999999999
0.04962749999999999,0.7308575000000002,0.7303475000000001
0.031760000000000045,0.7336600000000001,0.7334700000000002
0.02445500000000001,0.739125,0.7393000000000001
0.04233,0.7467475000000001,0.7458950000000002
0.023050000000000008,0.7562325,0.7533375
0.008194999999999997,0.726605,0.72755
0.05118499999999994,0.7565500000000004,0.7586500000000002
0.0324425,0.7477374999999999,0.7487924999999996
0.031565000000000044,0.7272849999999996,0.7273299999999996
0.02771250000000002,0.7713574999999999,0.7739275
0.012745,0.738545,0.7366
0.018430000000000005,0.7707,0.7683499999999999
0.02637,0.7433350000000003,0.7429775000000001
0.03450000000000002,0.7241999999999998,0.7280475
0.019,0.7614399999999999,0.7618599999999999
0.031405,0.7439349999999999,0.7467100000000001
0.03148000000000001,0.7565575,0.7531075
0.02275500000000002,0.7426975,0.7444
0.05549250000000001,0.7707525,0.7640324999999997
0.029425000000000014,0.7540600000000001,0.751875
0.013105000000000002,0.7026999999999999,0.70088
0.029530000000000004,0.74306,0.7430499999999999
0.024097500000000015,0.7486349999999998,0.7488024999999997
0.020170000000000004,0.7356850000000003,0.7352700000000001
0.02010250000000001,0.73875,0.7395749999999999
0.028865,0.7532024999999999,0.7548375
0.05491500000000006,0.7577474999999998,0.7484575000000001
0.012989999999999998,0.7403499999999998,0.7390999999999998
0.01319250000000001,0.752,0.7512525000000002
0.011070000000000007,0.732965,0.7325500000000001
0.02099500000000001,0.7609375,0.7641124999999996
0.04471250000000003,0.7527849999999998,0.7516149999999997
0.028885,0.7704699999999999,0.76792
0.019080000000000003,0.7603099999999999,0.761855
0.03552249999999999,0.7507525000000002,0.7535649999999999
0.03396,0.7303099999999999,0.7338600000000001
0.021697499999999995,0.7467500000000001,0.7473500000000002
0.011460000000000005,0.7357499999999999,0.7355499999999999
0.0627949999999999,0.7292849999999999,0.7315199999999998
0.019967500000000006,0.7093449999999999,0.7116999999999999
0.06673750000000016,0.7436050000000002,0.7405724999999997
0.0212225,0.7700124999999998,0.7689474999999999
0.03898500000000001,0.7605249999999999,0.7612300000000002
0.014785000000000003,0.74845,0.7465499999999999
0.028130000000000023,0.7487825000000002,0.7487500000000001
0.027574999999999995,0.7525000000000003,0.749335
0.020547500000000007,0.767405,0.7681724999999999
0.07306999999999993,0.7484500000000001,0.75472
0.013479999999999994,0.7415000000000002,0.7396424999999998
0.03670500000000001,0.7272900000000002,0.7292
0.010450000000000004,0.75085,0.7513500000000002
0.02193500000000001,0.7165450000000001,0.7190800000000003
0.023197500000000013,0.7507999999999996,0.7500999999999999
0.041509999999999964,0.74844,0.7494400000000001
0.02026000000000001,0.7648675000000005,0.7629199999999998
0.03839,0.754715,0.7567849999999999
0.023414999999999984,0.7387774999999999,0.7373725000000002
0.05195750000000001,0.7477500000000002,0.7489100000000001
0.022850000000000013,0.7397250000000002,0.7401000000000001
0.033769999999999994,0.7388350000000001,0.7401499999999999
0.02053249999999999,0.7417399999999998,0.7439100000000005
0.025457500000000022,0.7444375,0.7442299999999998
0.022967500000000016,0.7420625000000001,0.7399699999999998
0.03340750000000002,0.7234500000000001,0.7258999999999999
0.058815000000000006,0.741855,0.73915
0.05539999999999999,0.7459374999999997,0.7514574999999999
0.05478249999999991,0.7491125000000002,0.749295
0.05964499999999998,0.7415800000000002,0.7391499999999998
0.017880000000000007,0.7275525,0.72724
0.04955999999999996,0.7394000000000001,0.7409950000000005
0.03573499999999999,0.7495825,0.7477700000000002
0.03248,0.7384749999999998,0.73679
0.024237500000000013,0.7564150000000003,0.7562000000000001
0.024115000000000008,0.7562999999999999,0.7552999999999997
