Fst34,Fst32,Fst42
0.18881263817243965,0.1635450457299169,0.6085393023094758
0.2751339890452913,0.08820472384502365,0.2484236729446203
0.027870300082108113,0.044701919289333425,0.04688036036573573
0.26886756818010127,0.4185060986844532,0.13032226636830013
0.5561297516363695,0.5367136581096352,0.43966500734323
0.38259461656896765,0.2494619121763999,0.09351292384173715
0.12550909152774048,0.08903172588463892,0.025816104973615306
0.21377936188807967,0.1513256422493946,0.035719443206147505
0.33788754598003146,0.25166796898479293,0.26377493544946096
-0.00015427986367266833,0.14521141618909172,0.14459954551778553
0.24349049964813518,0.0928690959565166,0.28304974865292865
0.2560284846908596,0.24841869634862568,0.2721908878913055
0.0923946740649656,0.16009561988327303,0.09036848162297861
0.041411857539567665,0.11135825025486179,0.27575122831742194
0.10729025526016589,0.14667808234449453,0.14445423311955397
0.12256003917291658,0.06269666456891032,0.11172386025862491
0.13228607224524513,0.024158916668862718,0.07316299000158777
0.14247251514471626,0.1406810035842292,0.25921362044710083
0.2200883431270485,0.13068646058249678,0.03546296123331838
0.036404754212647994,0.1073492561741578,0.15628692272127964
0.030625927448912016,0.46416240850711266,0.3029424203975587
0.38809553536523655,0.49465643248007696,0.06851867536207334
0.18045515193089046,0.6937376909565127,0.47654020884438975
0.12294935438181565,0.21086924628117232,0.16250057331559875
0.11789489743603321,0.2354510405243624,0.17992626116129906
0.3558362750532428,0.18767693483091952,0.18852687107092336
0.06975892975609377,0.10432362605446288,0.14710704930134122
0.2691931953472918,0.08492898962945628,0.20088607821069393
0.016105806508783682,0.08908924511622462,0.10148958752699211
0.4897129291774739,0.20876254087782642,0.1497246517654678
0.39535704828316776,0.5979506827906509,0.4314416474045635
0.15743046044657594,0.3383410580150231,0.09789278773317822
0.23155182037345667,0.06775568154267231,0.22999766034186842
0.09114643203665984,0.15219598719810834,0.13358755705020442
0.0848691547514201,0.017368085257213894,0.0533070659545416
0.07371194896803268,0.009931188738798391,0.04353927634255983
0.15758803752111328,0.04811771179070379,0.15752489276715265
0.11584077177453478,0.2405477913651114,0.16147136897990133
0.2081272054614276,0.05072604114526624,0.17489390792885062
0.09165650107888801,0.3399525949484934,0.17972938001404815
0.0759177032127869,0.07928590652193401,0.29369991481277646
0.04649505453852232,0.3066045305920936,0.341927473249827
0.24983588745274699,0.1767154285813184,0.15360501567398155
0.04326877206373436,0.041958933809462806,0.04913784511113384
-0.011502446019967527,0.110672992410079,0.11082736860198161
0.38745534318231245,0.4604933993762894,0.14558508438897977
0.05260080300824055,0.16081665185003646,0.1183383156375638
0.14903739585980202,0.09162427230293191,0.16836112240748302
0.33630998736652673,0.26657000652879903,0.0903086412842703
0.5218627511371476,0.20012273990147433,0.40534366277844025
0.046794033800067525,0.1523146178137108,0.16016010868771013
0.09041758530493116,0.15798070542596054,0.11460486887499155
0.13935253599489683,0.6671128400329052,0.5806201170850436
0.3180276914382594,0.29294514179451336,0.2516910134712663
0.1488861214888617,0.15645809256507648,0.09205757218002286
0.1667000681390035,0.1290496156161598,0.21974512643692068
0.04276361610252177,0.1974331982274441,0.3159113401676845
0.4611543654320295,0.20626675779401693,0.07246263782329332
0.15426358334646872,0.14632229852072032,0.10910709187700485
0.4762112614578786,0.43461654327122856,0.3319843567105536
0.016276357711600853,0.03906706735453691,0.06716614783939223
0.07124577677174082,0.08681160954958056,0.21394425441908582
0.26641643169722784,0.19539964599004744,0.08990415393077045
0.1327056788316313,0.30566092792529886,0.25371365635695686
0.1264599694196944,0.15175986186744606,0.12798520013454429
0.16409600809811986,0.10480617435537642,0.05131496009173886
0.22146188432087477,0.23142937428326205,0.1497616403412203
0.2366953364052634,0.30501194970731793,0.38179775375816705
0.2207529558182948,0.08039130335173761,0.17785513011768583
0.17397282738958764,0.1114330081342414,0.11434392884710298
0.055757251499981786,0.08337461126402324,0.048739691924693074
0.15387416917053687,0.1417700678633097,0.2983415594536589
0.28132883264744124,0.3420754411526623,0.1142080599555646
0.125440491326556,0.1286757239811649,0.007654522863781321
0.5696585616023402,0.17175052804254365,0.21766552729956035
0.22994951723840995,0.18982425879351594,0.1718928941484431
0.0759533872425674,0.09969395174244633,0.06090122097179862
0.41285074212103146,0.27996406016823516,0.2934582498056698
0.06435026126790311,0.29695364441195293,0.15162333740453948
0.09949914314659325,0.14290129394215567,0.25020543567580655
0.1881555834378924,0.14251975656281246,0.2559096256676502
0.06021713581601962,0.06351073213760705,0.03765337788573975
0.40502459338666574,0.26701376512546393,0.08955905871601577
0.09504122323572428,0.15614615375708718,0.10255852931658227
0.08119145550179352,0.15960622184319384,0.275693418319221
0.33303721596438607,0.04151510677422354,0.28041119360365474
0.09455552696505076,0.10552915040315869,0.09604912323365744
0.16119476206649297,0.08692160375610025,0.07113859012556045
0.12596516632114807,0.3579246835047102,0.36130851279371134
0.02841811882993417,0.2895923346844642,0.31563186652925534
0.1553227675274257,0.13430485530768677,0.17857696180959004
0.46164235991491354,0.2584962731868329,0.04370760190875733
-0.0025920989528636085,0.06515412484409311,0.0632009826519846
0.14206557951955157,0.13189464173358723,0.2998891762098267
0.11536893599673848,0.2292090393886479,0.26089822764092163
0.042289032356648826,0.09468367434294978,0.08537135637577897
0.147116250993526,0.07715755682872627,0.012609901038951876
