Divergence34,Divergence32,Divergence42
0.029170000000000015,0.03214000000000002,0.026892500000000003
0.023417500000000004,0.009292500000000004,0.020790000000000006
0.02095249999999999,0.0135425,0.01733000000000001
0.009285000000000002,0.02909499999999997,0.027534999999999987
0.02751000000000001,0.023925000000000012,0.027322500000000024
0.01976500000000002,0.018340000000000016,0.016505
0.018170000000000006,0.027520000000000027,0.029310000000000027
0.01679,0.025240000000000002,0.01876
0.007497499999999998,0.026089999999999988,0.028002499999999982
0.017810000000000003,0.04678000000000001,0.04804000000000006
0.023472499999999983,0.026804999999999992,0.022604999999999997
0.04771749999999997,0.01924750000000003,0.04587249999999997
0.034812499999999975,0.028582499999999993,0.02952249999999999
0.025222500000000005,0.06764750000000005,0.06440749999999992
0.019600000000000003,0.01574,0.0232575
0.07800999999999995,0.08177999999999992,0.034797499999999995
0.06691000000000005,0.04514000000000004,0.05552999999999993
0.024197500000000007,0.02285000000000002,0.024912500000000014
0.030015000000000017,0.029770000000000015,0.030970000000000008
0.0207175,0.01645000000000002,0.02103750000000001
0.021762500000000014,0.03227750000000002,0.03400750000000002
0.031639999999999995,0.03819999999999998,0.02625000000000003
0.013542500000000008,0.02394500000000001,0.026442499999999987
0.016952500000000016,0.00925,0.016447499999999997
0.026665000000000022,0.03368500000000003,0.035505
0.018395,0.017495000000000014,0.01776
0.01829750000000001,0.02576250000000001,0.023970000000000012
0.029079999999999988,0.03458749999999996,0.030077499999999997
0.040592500000000024,0.042105,0.04155999999999994
0.05872999999999993,0.04063999999999991,0.06078499999999986
0.07800999999999995,0.08177999999999992,0.034797499999999995
0.013082500000000004,0.042727500000000015,0.04417250000000003
0.0160775,0.04657000000000003,0.04741500000000001
0.026770000000000002,0.02495500000000001,0.021455
0.014572500000000004,0.02023000000000001,0.022847499999999993
0.016522500000000006,0.011685000000000001,0.013715000000000005
0.010619999999999996,0.013500000000000005,0.014110000000000008
0.019485,0.020870000000000003,0.02652000000000002
0.026495000000000005,0.02739,0.027922500000000003
0.0737599999999999,0.07629999999999994,0.04551249999999996
0.023987500000000023,0.023032499999999994,0.029385
0.017249999999999998,0.02867000000000004,0.026355000000000017
0.03496749999999997,0.035459999999999936,0.035357499999999965
0.019307500000000012,0.019457500000000013,0.022045000000000026
0.03133000000000001,0.03291000000000002,0.029090000000000026
0.06880500000000002,0.058087499999999896,0.07279250000000001
0.03920249999999998,0.04215000000000001,0.04168000000000001
0.03074750000000003,0.039564999999999996,0.0365725
0.022275000000000014,0.020715000000000008,0.018680000000000013
0.04411000000000004,0.024379999999999995,0.04290000000000004
0.03433000000000001,0.03120999999999999,0.03750249999999996
0.024454999999999998,0.02754500000000001,0.0286
0.03250999999999995,0.09757749999999996,0.09396000000000002
0.03376000000000002,0.033045000000000005,0.02839000000000003
0.0695249999999999,0.043479999999999984,0.0755925
0.028917500000000016,0.020060000000000053,0.03572500000000001
0.01951,0.013935000000000008,0.01870999999999999
0.030990000000000004,0.04493000000000002,0.040732500000000005
0.03442749999999999,0.04724750000000001,0.04131
0.049134999999999956,0.04679499999999997,0.03740000000000001
0.06755500000000005,0.026022500000000035,0.0661625
0.03236499999999999,0.03123250000000003,0.027865000000000008
0.029,0.026317500000000018,0.02160000000000002
0.01782250000000002,0.02264250000000003,0.021397500000000024
0.02787000000000002,0.03170749999999999,0.032260000000000046
0.023115000000000017,0.0284075,0.024869999999999986
0.017200000000000003,0.013147499999999998,0.021405
0.036459999999999965,0.01960000000000003,0.038215
0.031084999999999995,0.03292000000000002,0.04237500000000002
0.04133250000000002,0.046699999999999985,0.0339
0.029835000000000025,0.03763999999999999,0.03292499999999999
0.01724750000000001,0.022255000000000004,0.018095000000000014
0.01910500000000001,0.05861499999999992,0.0563499999999999
0.018027500000000005,0.018885000000000006,0.016822500000000015
0.03671000000000002,0.035632500000000046,0.036245000000000034
0.013857500000000005,0.019367500000000013,0.01885250000000002
0.028607500000000004,0.014162500000000019,0.031164999999999977
0.016122499999999998,0.021492499999999994,0.020772500000000013
0.019790000000000012,0.06936000000000002,0.06696500000000002
0.05766000000000009,0.05481999999999991,0.026252500000000036
0.02349500000000001,0.023095000000000022,0.019792500000000005
0.034270000000000016,0.04626750000000001,0.032432499999999975
0.017557500000000004,0.03963999999999998,0.04107499999999996
0.012930000000000004,0.015965000000000007,0.011490000000000007
0.04847499999999996,0.054044999999999954,0.04683499999999997
0.030104999999999996,0.03138750000000002,0.020747500000000012
0.015037500000000027,0.04740500000000002,0.04853500000000003
0.01816250000000001,0.062279999999999995,0.06415499999999998
0.0179625,0.022625000000000013,0.025825000000000004
0.026194999999999996,0.03534250000000002,0.03860999999999997
0.024777500000000018,0.03252250000000002,0.03208250000000001
0.015585000000000009,0.023637499999999992,0.024777499999999997
0.017877500000000004,0.01879250000000002,0.017917500000000006
0.029875000000000027,0.04635250000000001,0.039650000000000005
0.12930749999999983,0.12414499999999967,0.05344500000000006
0.0209425,0.016850000000000014,0.02527500000000002
0.027614999999999983,0.03187500000000004,0.02147500000000002
0.027732500000000014,0.029255000000000038,0.025375000000000005
0.010832500000000009,0.009559999999999999,0.008709999999999994
0.030474999999999985,0.036660000000000026,0.032315000000000024
0.09930000000000001,0.0947174999999998,0.051572499999999986
0.039224999999999975,0.040850000000000004,0.021895000000000008
0.01811,0.019570000000000025,0.016610000000000024
0.08151000000000011,0.07501749999999988,0.12530499999999992
0.022790000000000008,0.007989999999999999,0.02402000000000002
0.017459999999999996,0.02024,0.018470000000000004
0.022100000000000005,0.020260000000000007,0.019540000000000005
0.05729250000000001,0.059487500000000026,0.02947250000000004
0.077865,0.07290749999999999,0.028885000000000067
0.05005250000000004,0.04933500000000003,0.04659249999999995
0.044404999999999965,0.04602499999999998,0.04341
0.013734999999999997,0.03288000000000001,0.03336
0.018760000000000002,0.02642500000000003,0.025980000000000024
0.03627000000000001,0.027712500000000004,0.03176999999999999
0.03590250000000001,0.06398999999999995,0.058897499999999915
0.05470999999999995,0.0496149999999999,0.03353499999999995
0.018059999999999993,0.033135,0.034780000000000005
0.023387499999999995,0.05075249999999992,0.05375749999999992
0.05309,0.028439999999999976,0.04795749999999999
0.01700500000000001,0.017902500000000023,0.016905000000000017
0.02010000000000001,0.020099999999999996,0.016135000000000004
0.030147499999999997,0.029042500000000027,0.025527500000000026
0.01604000000000002,0.024392500000000004,0.022212500000000003
0.030339999999999985,0.06347250000000004,0.05674999999999995
0.04461749999999998,0.05355000000000002,0.0332
0.030907499999999997,0.06699,0.06553750000000005
0.021490000000000006,0.02769249999999999,0.02668
