Pop1,Pop2,Ghost
1.4905378365047897,-0.276532160674929,-0.13360890857022184
-0.6457853890769466,2.024629222102827,-0.815684760467991
0.0003662040228367249,0.15970590647416247,0.06528266600748532
-0.2834617327845615,0.47667795324961804,1.1318914803037357
1.9609587447745138,-0.020891723758099723,0.9297931539025728
-1.6066666998265762,1.3192444358941222,0.6842725075665568
-0.8697688481343397,-2.0167440767045264,2.511986067610137
0.8831420078717394,-1.414509629756721,0.13024100965523278
1.0937786499533788,0.7920109832511592,-2.376208293374668
-0.06906015904608122,1.3622052569197003,1.8592805715535927
0.6971714287391889,0.18272420935860473,0.7819701388705637
0.7597096658882387,-1.1750043955691063,0.4508352840865841
-0.04138968297024177,-0.30682756037956826,-0.22533266342764272
0.14939063783539527,1.7540965407389808,0.3150724610718372
2.038377806733882,-0.9685169028257444,-0.7777306937229103
0.24591630091404088,1.864100399010647,1.238210024833489
1.038939975395333,0.6283706299154841,-0.32745538094149684
1.0602464878279383,0.782079267175883,-0.0011467859950771815
-0.18947685492281105,1.86366624148148,0.6123263257025784
2.048843482528591,1.5773106347779682,0.6468330141815322
-0.36805356151839375,-1.7969861704006727,0.6650078697450313
2.1360060583147695,1.3222251939282,-0.2905393192497507
0.3404264388643936,1.4083156180680654,-0.7660636194838737
1.1623500748605604,0.21652000705202729,0.14219954829138232
0.5052592492959439,1.6461637203463346,0.10964464540411946
0.9409170363350732,1.4197024486019614,-0.041364604451866016
-0.5421998834413615,1.560815665849995,-0.2338312211272561
1.1524789406578426,1.2528780431388549,1.3032262934152528
0.4979533068512705,-0.21133041071015815,0.6762528343475869
0.3430018672990619,-1.5054726953257038,1.3045931180816517
0.8704701728700844,-0.4313738828205078,0.43850360717154474
-0.10652837841503146,1.4543496146929495,-0.13757061414060068
-0.5289447353419909,0.7788536661096875,-2.094294075553868
0.761199381563261,-1.3356662282850522,-0.2244702242712658
-0.30545355458903395,-1.1981020346753946,-0.2991198064708813
-1.7308051594337457,-1.5754949491694186,-1.2883264452114276
3.006123995455924,-0.4206845238078179,-0.6230222892107797
2.1980172971409733,1.2173530610293541,-0.40359425057544546
0.017127741721920747,0.858452052735899,0.834579172930824
1.377155942334669,0.9728931212438123,0.3424647139999184
0.15310562740488867,2.1195457512106928,-0.7048208897304394
-0.04940559827472576,0.056917101641702134,0.6468717550493036
1.6513105784054192,-1.8469719813421601,-0.9206002517778265
2.351519357518904,-0.7892134805795665,2.2788615579419207
-0.5845148451447698,-0.7948922756393357,-0.016787066635891454
0.008849282098092543,-1.4712725006438558,0.17326955387132267
-1.1690669417998052,0.6597071992806789,0.2187600947333782
-0.2056132931253155,-0.6312156878955955,0.7542104648154283
-0.46677929905433907,0.0655069231560366,0.8846289812039085
-0.16365698441592083,-0.80381086532921,-0.8191149677224392
2.3418964562324134,1.2014551136202472,0.930794689843087
-0.3575639611176738,0.5340195209977461,0.5520868451188159
0.03701625923216099,-0.5772553049262332,-0.994337093022776
1.0529641674499242,1.8405293546458463,2.0709536550615204
1.3082787261398119,0.491977798995352,0.008986481714332709
-0.45860841738096186,-0.11744746460070594,0.7375424898686858
-0.42531818541573524,-2.344044260570603,0.9406565213730396
0.909484166598021,0.672346633257145,-0.08501561697226546
0.9262980404438008,1.9524312979620815,-1.1412165180163325
1.6365261019816064,-0.5885653886127863,1.2509025288157154
0.828970748516418,-0.9569464117930422,0.5190499675406249
-0.3469804224453417,-0.989329595097111,0.7159184134655944
-0.40820491395511754,-0.011547425313051049,-0.11735734731169681
1.0102546251662705,0.7212667178863111,0.638393118198069
0.2773535779956606,-2.3718200281689477,-2.0515643022915975
0.7037672021109674,0.824882357030826,-0.06283383104732906
1.2168643863852884,-1.0801062304321871,0.5635546685861588
-1.0919712770216603,1.8055122010294433,1.291998987857093
1.9899675712581253,2.3582724710806677,1.1318844289263592
1.3429917182350313,1.7407676493148465,2.3902964043468247
-0.6052908646291597,-1.4110424153629562,-0.6898515314065411
-1.285006831781338,1.083539055042895,0.7699624994070107
-0.8689672707657703,1.2517594896290458,0.8380935052608598
-0.144473643234349,0.21036949262389432,-1.7776414037823312
-1.3163326297996496,0.26779256047418204,-1.0711627521262013
1.554887310561088,-0.968955080428053,-1.3575544200992942
-0.16040143793883965,-1.4841031312173405,0.295795549259698
1.4016940208212718,1.2647929458995748,-0.7674051949317992
0.16615472631564274,-0.2943847827092399,0.9886667017250785
1.0289485524770494,0.7853729555928386,1.4329105346651179
-0.26819614531828423,-0.6954486220829114,2.0376873822583885
-0.16172060235211827,1.1327517402642464,1.551755317776483
0.6602137755378682,-0.30593888505049227,-0.8597848356762969
0.43970876284024296,1.8679437175473022,2.829841807265748
-1.9484712700741058,-0.34862299838826855,1.8813434212333158
-0.23137139269798612,-1.8266173165940578,0.7107246286187511
1.980538413594698,1.460550018178091,-1.0620713751227937
1.6309764008092376,0.5956738800871016,-1.8681202494714728
1.2322764870898366,-1.5392495168528557,-0.0677997583664526
0.6074011603541157,1.4823676015907121,-0.9925348483644738
0.23398293563462436,2.485912052563394,-2.1648747726366375
0.73324607001968,-0.321391374759541,1.631326085307341
0.47007688904458333,-0.4903628592911092,0.714438911074541
-0.10853855404213296,-0.27741485385911324,0.30442128898891613
-1.0238110339332804,0.2695935965199606,1.2709616803131296
1.3495019702403697,-1.5654937870820487,2.1761659165335736
-0.9959440487125851,1.0963771606016828,1.2769683983614248
-0.2638582368314523,-0.14631162461940098,-0.18652496207326333
-2.1369499021923084,-2.1486482558744844,-0.012674828886048912
0.8944678236909529,1.3679257128217972,0.6266249114910781
-0.4174065506584913,0.1945844530568391,1.3095274011916114
-0.7805424946667925,-0.4336606081820683,-0.6736593893431252
1.1942464357932558,0.2555927077682095,1.261185229966986
1.032946320846625,-0.2434041055748859,0.17205283147381376
-1.3322878331796475,-0.2834464657462479,1.18751672996152
1.7577929198351214,1.7524444119372533,1.6708616949401818
0.3147762455727047,1.6606084387371651,-1.2843033207346295
1.7645412241803198,0.7522341952781362,1.0899038485670958
-0.9936038293431151,0.406901574695485,-0.6438964237743601
-0.004023583561329179,-1.3698256379469196,2.3892092349680576
0.9881790269355869,0.5833752404885351,-1.8728672418897547
1.0483681368922542,0.5798244462771177,-2.2382596355017235
0.2721896525796987,1.0582079360854357,1.783812692150066
-0.14434479253431026,0.47735354672068925,0.7597732297551647
-1.2482622228866433,-0.6272892687601056,1.0109841484340174
