Divergence34,Divergence32,Divergence42
0.013110000000000005,0.013030000000000003,0.012880000000000008
0.05468000000000002,0.04986499999999996,0.045299999999999986
0.02802500000000002,0.02769750000000003,0.026457500000000005
0.03363249999999999,0.02993750000000002,0.0329075
0.041012500000000014,0.041417500000000045,0.03599750000000002
0.019839999999999993,0.017377500000000008,0.012422500000000006
0.020470000000000002,0.018755000000000008,0.015872500000000005
0.017435000000000013,0.02711000000000001,0.028319999999999998
0.03172750000000003,0.033727499999999994,0.029670000000000002
0.053277500000000026,0.03811749999999998,0.04286750000000002
0.04187750000000001,0.021360000000000018,0.029365000000000013
0.008585,0.014252500000000012,0.013120000000000008
0.020785000000000015,0.019800000000000016,0.016395000000000007
0.016120000000000006,0.016585000000000016,0.016415000000000003
0.04077500000000004,0.02904999999999999,0.03388249999999999
0.025145,0.039625000000000014,0.039214999999999986
0.03161500000000001,0.03033750000000002,0.015420000000000012
0.014360000000000006,0.014180000000000005,0.012670000000000002
0.0384625,0.03604750000000004,0.03437500000000003
0.021562499999999984,0.01661000000000002,0.021120000000000035
0.025480000000000017,0.01811500000000001,0.024620000000000017
0.021522499999999996,0.014705000000000013,0.019185000000000018
0.012712500000000003,0.01455250000000001,0.009634999999999996
0.03541,0.03120250000000001,0.033647500000000004
0.03909249999999996,0.029070000000000037,0.032715000000000015
0.01998,0.018287500000000012,0.02018250000000002
0.031595000000000026,0.029585000000000014,0.02144250000000001
0.014270000000000003,0.015910000000000007,0.015380000000000008
0.05400249999999999,0.031092499999999974,0.05017499999999998
0.029830000000000027,0.021190000000000007,0.02661000000000001
0.022252500000000012,0.016835000000000013,0.018495000000000008
0.018540000000000015,0.014280000000000013,0.016960000000000006
0.019025000000000004,0.010750000000000006,0.017822500000000005
0.0767550000000001,0.04581999999999997,0.046757499999999994
0.01344,0.0211825,0.017865000000000006
0.02884000000000001,0.03037249999999999,0.02291750000000002
0.047502499999999975,0.041435,0.04013249999999995
0.017230000000000013,0.012157500000000009,0.016152500000000007
0.03463749999999997,0.04065000000000003,0.025820000000000037
0.049417500000000045,0.039992500000000014,0.046080000000000024
0.017420000000000012,0.01616000000000001,0.015827500000000008
0.012242500000000002,0.010077500000000001,0.011360000000000006
0.02209000000000002,0.021140000000000013,0.020220000000000005
0.02960000000000002,0.02868000000000003,0.029212500000000016
0.03298000000000002,0.014345000000000005,0.03060500000000001
0.016040000000000013,0.015975000000000013,0.011735000000000006
0.02748750000000001,0.026247500000000024,0.024997500000000023
0.02815000000000003,0.022782500000000008,0.023762500000000023
0.014469999999999997,0.018860000000000005,0.019207499999999995
0.05482000000000001,0.02732750000000004,0.04512750000000003
0.03145000000000004,0.01572000000000001,0.027817500000000033
0.015142500000000007,0.017545000000000015,0.014175000000000004
0.027850000000000017,0.021722500000000013,0.02405000000000002
0.016037499999999993,0.014797499999999993,0.010019999999999996
0.012970000000000004,0.011900000000000004,0.01023
0.023929999999999986,0.02245750000000001,0.02142000000000001
0.049520000000000064,0.03841250000000003,0.0463575
0.033319999999999995,0.029634999999999977,0.030109999999999994
0.04887499999999998,0.02674500000000001,0.04785250000000001
0.025295000000000015,0.026695000000000017,0.025895000000000005
0.07302999999999997,0.03849750000000003,0.06325250000000002
0.028707499999999997,0.027002499999999992,0.02758250000000001
0.05009749999999997,0.035574999999999996,0.039800000000000016
0.016125000000000007,0.013067500000000003,0.014760000000000004
0.028985,0.026700000000000015,0.02694499999999999
0.036902500000000005,0.02416999999999999,0.03510000000000002
0.01628500000000001,0.014715000000000004,0.014100000000000007
0.02317,0.023982500000000014,0.018735000000000016
0.017795000000000016,0.017410000000000016,0.01862500000000002
0.06029499999999994,0.060102499999999955,0.014780000000000034
0.034275,0.032490000000000054,0.035054999999999996
0.050077500000000004,0.04493249999999999,0.035347500000000004
0.020030000000000013,0.017040000000000007,0.012655000000000007
0.06381750000000005,0.05856249999999991,0.06218000000000008
0.02042500000000002,0.018145000000000015,0.01636250000000001
0.027070000000000004,0.025950000000000025,0.023980000000000005
0.032314999999999976,0.024387500000000003,0.03153
0.03374250000000003,0.032640000000000016,0.025272500000000014
0.03299250000000001,0.01821500000000001,0.031607500000000024
0.015395000000000002,0.011959999999999998,0.017850000000000008
0.039972499999999994,0.035675000000000005,0.033555000000000036
0.03890000000000004,0.03136500000000002,0.037735000000000005
0.043882499999999956,0.02770499999999998,0.03306249999999999
0.028849999999999994,0.023517500000000018,0.02504000000000001
0.04383999999999997,0.03956749999999999,0.018230000000000007
0.024557499999999993,0.02269250000000001,0.02447000000000002
0.01734,0.016752500000000014,0.01578500000000002
0.08777499999999991,0.04226249999999992,0.07340250000000001
0.018007500000000013,0.019840000000000024,0.017732500000000012
0.018505000000000004,0.01901250000000001,0.012760000000000007
0.030477499999999998,0.028414999999999992,0.02363250000000002
0.018115000000000017,0.01635000000000001,0.016652500000000015
0.015925000000000012,0.009885000000000005,0.017740000000000016
0.02315500000000001,0.022845000000000008,0.021025000000000016
0.06079749999999999,0.05369749999999998,0.03146250000000003
0.03947500000000001,0.03237000000000003,0.028470000000000027
0.013509999999999993,0.014902499999999999,0.014280000000000006
0.017195000000000012,0.014705000000000013,0.014040000000000006
0.016985000000000024,0.013770000000000001,0.01824000000000002
0.0454775,0.03529000000000001,0.03726999999999997
0.03308000000000003,0.028754999999999992,0.02079000000000002
0.035567499999999974,0.031047500000000002,0.029935
0.026450000000000008,0.010170000000000007,0.024905000000000004
0.03044000000000002,0.03680249999999997,0.046034999999999944
0.08508749999999958,0.04196500000000002,0.08745750000000027
0.014675000000000004,0.012810000000000002,0.015085000000000005
